,State,Disaster Type,Disaster Title,year start,year end
342,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2016
343,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2016
344,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2016
345,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2016
346,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2016
347,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2016
348,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2016,2016
349,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2016,2016
350,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2016,2016
351,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2016,2016
352,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2016,2016
353,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2016,2016
354,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2016,2016
355,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2016,2016
356,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2016,2016
357,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2016,2016
358,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2016,2016
359,AR,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2016,2016
360,AS,Storm,"Severe Storms, Flooding, and Landslides",2014,2014
361,AS,Storm,"Severe Storms, Flooding, and Landslides",2014,2014
362,AS,Storm,"Severe Storms, Flooding, and Landslides",2014,2014
363,AS,Storm,"Severe Storms, Flooding, and Landslides",2014,2014
364,AS,Storm,"Severe Storms, Flooding, and Landslides",2014,2014
365,AZ,Storm,Severe Winter Storms and Flooding,2010,2010
366,AZ,Storm,Severe Winter Storms and Flooding,2010,2010
367,AZ,Storm,Severe Winter Storms and Flooding,2010,2010
368,AZ,Storm,Severe Winter Storms and Flooding,2010,2010
369,AZ,Storm,Severe Winter Storms and Flooding,2010,2010
370,AZ,Storm,Severe Winter Storms and Flooding,2010,2010
371,AZ,Storm,Severe Winter Storms and Flooding,2010,2010
372,AZ,Storm,Severe Winter Storms and Flooding,2010,2010
373,AZ,Storm,Severe Winter Storms and Flooding,2010,2010
374,AZ,Storm,Severe Winter Storms and Flooding,2010,2010
375,AZ,Storm,Severe Winter Storms and Flooding,2010,2010
376,AZ,Storm,Severe Winter Storms and Flooding,2010,2010
377,AZ,Storm,Severe Winter Storms and Flooding,2010,2010
378,AZ,Storm,Severe Winter Storms and Flooding,2010,2010
379,AZ,Storm,Severe Storms and Flooding,2010,2010
380,AZ,Storm,Severe Storms and Flooding,2010,2010
381,AZ,Storm,Severe Storms and Flooding,2010,2010
382,AZ,Winter,Severe Freeze,2012,2013
383,AZ,Flood,Severe Storms and Flooding,2014,2014
384,AZ,Flood,Severe Storms and Flooding,2014,2014
385,CA,Storm,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2010
386,CA,Storm,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2010
387,CA,Storm,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2010
388,CA,Storm,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2010
389,CA,Storm,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2010
390,CA,Storm,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2010
391,CA,Earthquake,Earthquake,2010,2010
392,CA,Flood,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2011
393,CA,Flood,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2011
394,CA,Flood,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2011
395,CA,Flood,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2011
396,CA,Flood,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2011
397,CA,Flood,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2011
398,CA,Flood,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2011
399,CA,Flood,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2011
400,CA,Flood,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2011
401,CA,Flood,"Severe Winter Storms, Flooding, and Debris and Mud Flows",2010,2011
402,CA,Tsunami,Tsunami Waves,2011,2011
403,CA,Tsunami,Tsunami Waves,2011,2011
404,CA,Tsunami,Tsunami Waves,2011,2011
405,CA,Fire,Wildfire,2013,2013
406,CA,Fire,Rim Fire,2013,2013
407,CA,Earthquake,Earthquake,2014,2014
408,CA,Earthquake,Earthquake,2014,2014
409,CA,Flood,"Severe Storms, Flooding, and Mudslides",2014,2014
410,CA,Fire,Valley Fire and Butte Fire,2015,2015
411,CA,Fire,Valley Fire and Butte Fire,2015,2015
412,CA,Storm,Severe Winter Storm,2017,2017
413,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
414,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
415,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
416,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
417,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
418,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
419,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
420,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
421,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
422,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
423,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
424,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
425,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
426,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
427,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
428,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
429,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
430,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
431,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
432,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
433,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
434,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
435,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
436,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
437,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
438,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
439,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
440,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
441,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
442,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
443,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
444,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
445,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
446,CA,Storm,"Severe Winter Storms, Flooding, and Mudslides",2017,2017
447,CO,Fire,High Park and Waldo Canyon Wildfires,2012,2012
448,CO,Fire,High Park and Waldo Canyon Wildfires,2012,2012
449,CO,Fire,High Park and Waldo Canyon Wildfires,2012,2012
450,CO,Fire,Black Forest Wildfire,2013,2013
451,CO,Fire,Royal Gorge Fire,2013,2013
452,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
453,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
454,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
455,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
456,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
457,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
458,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
459,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
460,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
461,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
462,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
463,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
464,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
465,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
466,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
467,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
468,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
469,CO,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
470,CO,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, and Mudslides",2015,2015
471,CO,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, and Mudslides",2015,2015
472,CO,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, and Mudslides",2015,2015
473,CO,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, and Mudslides",2015,2015
474,CO,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, and Mudslides",2015,2015
475,CO,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, and Mudslides",2015,2015
476,CO,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, and Mudslides",2015,2015
477,CO,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, and Mudslides",2015,2015
478,CO,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, and Mudslides",2015,2015
479,CO,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, and Mudslides",2015,2015
480,CO,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, and Mudslides",2015,2015
481,CO,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, and Mudslides",2015,2015
482,CO,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, and Mudslides",2015,2015
483,CO,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, and Mudslides",2015,2015
484,CO,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, and Mudslides",2015,2015
485,CT,Storm,Severe Storms and Flooding,2010,2010
486,CT,Storm,Severe Storms and Flooding,2010,2010
487,CT,Storm,Severe Storms and Flooding,2010,2010
488,CT,Storm,Severe Storms and Flooding,2010,2010
489,CT,Storm,Severe Storms and Flooding,2010,2010
490,CT,Snow,Snowstorm,2011,2011
491,CT,Snow,Snowstorm,2011,2011
492,CT,Snow,Snowstorm,2011,2011
493,CT,Snow,Snowstorm,2011,2011
494,CT,Snow,Snowstorm,2011,2011
495,CT,Snow,Snowstorm,2011,2011
496,CT,Snow,Snowstorm,2011,2011
497,CT,Snow,Snowstorm,2011,2011
498,CT,Hurricane,Tropical Storm Irene,2011,2011
499,CT,Hurricane,Tropical Storm Irene,2011,2011
500,CT,Hurricane,Tropical Storm Irene,2011,2011
501,CT,Hurricane,Tropical Storm Irene,2011,2011
502,CT,Hurricane,Tropical Storm Irene,2011,2011
503,CT,Hurricane,Tropical Storm Irene,2011,2011
504,CT,Hurricane,Tropical Storm Irene,2011,2011
505,CT,Hurricane,Tropical Storm Irene,2011,2011
506,CT,Storm,Severe Storm,2011,2011
507,CT,Storm,Severe Storm,2011,2011
508,CT,Storm,Severe Storm,2011,2011
509,CT,Storm,Severe Storm,2011,2011
510,CT,Storm,Severe Storm,2011,2011
511,CT,Storm,Severe Storm,2011,2011
512,CT,Storm,Severe Storm,2011,2011
513,CT,Hurricane,Hurricane Sandy,2012,2012
514,CT,Hurricane,Hurricane Sandy,2012,2012
515,CT,Hurricane,Hurricane Sandy,2012,2012
516,CT,Hurricane,Hurricane Sandy,2012,2012
517,CT,Hurricane,Hurricane Sandy,2012,2012
518,CT,Hurricane,Hurricane Sandy,2012,2012
519,CT,Hurricane,Hurricane Sandy,2012,2012
520,CT,Hurricane,Hurricane Sandy,2012,2012
521,CT,Storm,Severe Winter Storm and Snowstorm,2013,2013
522,CT,Storm,Severe Winter Storm and Snowstorm,2013,2013
523,CT,Storm,Severe Winter Storm and Snowstorm,2013,2013
524,CT,Storm,Severe Winter Storm and Snowstorm,2013,2013
525,CT,Storm,Severe Winter Storm and Snowstorm,2013,2013
526,CT,Storm,Severe Winter Storm and Snowstorm,2013,2013
527,CT,Storm,Severe Winter Storm and Snowstorm,2013,2013
528,CT,Storm,Severe Winter Storm and Snowstorm,2013,2013
529,CT,Storm,Severe Winter Storm and Snowstorm,2013,2013
530,CT,Storm,Severe Winter Storm and Snowstorm,2015,2015
531,CT,Storm,Severe Winter Storm and Snowstorm,2015,2015
532,CT,Storm,Severe Winter Storm and Snowstorm,2015,2015
533,CT,Storm,Severe Winter Storm and Snowstorm,2015,2015
534,DC,Storm,Severe Winter Storms and Snowstorms,2010,2010
535,DC,Hurricane,Hurricane Irene,2011,2011
536,DC,Earthquake,Earthquake,2011,2011
537,DC,Storm,Severe Storms ,2012,2012
538,DC,Hurricane,Hurricane Sandy,2012,2012
539,DC,Snow,Snowstorm,2016,2016
540,DE,Snow,Severe Winter Storms and Snowstorms,2010,2010
541,DE,Snow,Severe Winter Storms and Snowstorms,2010,2010
542,DE,Snow,Severe Winter Storms and Snowstorms,2010,2010
543,DE,Hurricane,Hurricane Irene,2011,2011
544,DE,Hurricane,Hurricane Irene,2011,2011
545,DE,Hurricane,Hurricane Sandy,2012,2012
546,DE,Hurricane,Hurricane Sandy,2012,2012
547,DE,Hurricane,Hurricane Sandy,2012,2012
548,DE,Snow,Severe Winter Storm and Snowstorm,2016,2016
549,FL,Storm,Tropical Storm Debby,2012,2012
550,FL,Storm,Tropical Storm Debby,2012,2012
551,FL,Storm,Tropical Storm Debby,2012,2012
552,FL,Storm,Tropical Storm Debby,2012,2012
553,FL,Storm,Tropical Storm Debby,2012,2012
554,FL,Storm,Tropical Storm Debby,2012,2012
555,FL,Storm,Tropical Storm Debby,2012,2012
556,FL,Storm,Tropical Storm Debby,2012,2012
557,FL,Storm,Tropical Storm Debby,2012,2012
558,FL,Storm,Tropical Storm Debby,2012,2012
559,FL,Storm,Tropical Storm Debby,2012,2012
560,FL,Storm,Tropical Storm Debby,2012,2012
561,FL,Storm,Tropical Storm Debby,2012,2012
562,FL,Storm,Tropical Storm Debby,2012,2012
563,FL,Storm,Tropical Storm Debby,2012,2012
564,FL,Storm,Tropical Storm Debby,2012,2012
565,FL,Storm,Tropical Storm Debby,2012,2012
566,FL,Storm,Tropical Storm Debby,2012,2012
567,FL,Storm,Tropical Storm Debby,2012,2012
568,FL,Storm,Tropical Storm Debby,2012,2012
569,FL,Storm,Tropical Storm Debby,2012,2012
570,FL,Storm,Tropical Storm Debby,2012,2012
571,FL,Storm,Tropical Storm Debby,2012,2012
572,FL,Storm,Tropical Storm Debby,2012,2012
573,FL,Storm,Tropical Storm Debby,2012,2012
574,FL,Storm,Tropical Storm Debby,2012,2012
575,FL,Storm,Tropical Storm Debby,2012,2012
576,FL,Storm,Tropical Storm Debby,2012,2012
577,FL,Storm,Tropical Storm Debby,2012,2012
578,FL,Storm,Tropical Storm Debby,2012,2012
579,FL,Storm,Tropical Storm Debby,2012,2012
580,FL,Storm,Tropical Storm Debby,2012,2012
581,FL,Storm,Tropical Storm Debby,2012,2012
582,FL,Storm,Tropical Storm Debby,2012,2012
583,FL,Hurricane,Hurricane Isaac,2012,2012
584,FL,Hurricane,Hurricane Isaac,2012,2012
585,FL,Hurricane,Hurricane Isaac,2012,2012
586,FL,Hurricane,Hurricane Isaac,2012,2012
587,FL,Hurricane,Hurricane Isaac,2012,2012
588,FL,Hurricane,Hurricane Isaac,2012,2012
589,FL,Hurricane,Hurricane Isaac,2012,2012
590,FL,Hurricane,Hurricane Isaac,2012,2012
591,FL,Hurricane,Hurricane Isaac,2012,2012
592,FL,Hurricane,Hurricane Isaac,2012,2012
593,FL,Hurricane,Hurricane Isaac,2012,2012
594,FL,Hurricane,Hurricane Isaac,2012,2012
595,FL,Storm,Severe Storms and Flooding,2013,2013
596,FL,Storm,Severe Storms and Flooding,2013,2013
597,FL,Storm,Severe Storms and Flooding,2013,2013
598,FL,Storm,Severe Storms and Flooding,2013,2013
599,FL,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2014,2014
600,FL,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2014,2014
601,FL,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2014,2014
602,FL,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2014,2014
603,FL,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2014,2014
604,FL,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2014,2014
605,FL,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2014,2014
606,FL,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2014,2014
607,FL,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2014,2014
608,FL,Hurricane,Hurricane Hermine,2016,2016
609,FL,Hurricane,Hurricane Hermine,2016,2016
610,FL,Hurricane,Hurricane Hermine,2016,2016
611,FL,Hurricane,Hurricane Hermine,2016,2016
612,FL,Hurricane,Hurricane Hermine,2016,2016
613,FL,Hurricane,Hurricane Hermine,2016,2016
614,FL,Hurricane,Hurricane Hermine,2016,2016
615,FL,Hurricane,Hurricane Hermine,2016,2016
616,FL,Hurricane,Hurricane Hermine,2016,2016
617,FL,Hurricane,Hurricane Hermine,2016,2016
618,FL,Hurricane,Hurricane Hermine,2016,2016
619,FL,Hurricane,Hurricane Hermine,2016,2016
620,FL,Hurricane,Hurricane Hermine,2016,2016
621,FL,Hurricane,Hurricane Hermine,2016,2016
622,FL,Hurricane,Hurricane Hermine,2016,2016
623,FL,Hurricane,Hurricane Hermine,2016,2016
624,FL,Hurricane,Hurricane Hermine,2016,2016
625,FL,Hurricane,Hurricane Hermine,2016,2016
626,FL,Hurricane,Hurricane Hermine,2016,2016
627,FL,Hurricane,Hurricane Hermine,2016,2016
628,FL,Hurricane,Hurricane Hermine,2016,2016
629,FL,Hurricane,Hurricane Hermine,2016,2016
630,FL,Hurricane,Hurricane Hermine,2016,2016
631,FL,Hurricane,Hurricane Hermine,2016,2016
632,FL,Hurricane,Hurricane Hermine,2016,2016
633,FL,Hurricane,Hurricane Hermine,2016,2016
634,FL,Hurricane,Hurricane Matthew,2016,2016
635,FL,Hurricane,Hurricane Matthew,2016,2016
636,FL,Hurricane,Hurricane Matthew,2016,2016
637,FL,Hurricane,Hurricane Matthew,2016,2016
638,FL,Hurricane,Hurricane Matthew,2016,2016
639,FL,Hurricane,Hurricane Matthew,2016,2016
640,FL,Hurricane,Hurricane Matthew,2016,2016
641,FL,Hurricane,Hurricane Matthew,2016,2016
642,FL,Hurricane,Hurricane Matthew,2016,2016
643,FL,Hurricane,Hurricane Matthew,2016,2016
644,FL,Hurricane,Hurricane Matthew,2016,2016
645,FL,Hurricane,Hurricane Matthew,2016,2016
646,FL,Hurricane,Hurricane Matthew,2016,2016
647,FL,Hurricane,Hurricane Matthew,2016,2016
648,FL,Hurricane,Hurricane Matthew,2016,2016
649,FL,Hurricane,Hurricane Matthew,2016,2016
650,FL,Hurricane,Hurricane Matthew,2016,2016
651,FL,Hurricane,Hurricane Matthew,2016,2016
652,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
653,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
654,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
655,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
656,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
657,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
658,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
659,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
660,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
661,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
662,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
663,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
664,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
665,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
666,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
667,GA,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Associated Flooding",2011,2011
