State,Year,Population,Violent_crime_total,Murder_and_nonnegligent_Manslaughter,Murder_per100000,Legacy_rape_/1,Revised_rape_/2,Robbery,Aggravated_assault,State_code
Maine,1971,1003000,903,20,1.9940179462,74,NA,144,665,ME
Maine,1972,1029000,1143,55,5.3449951409,80,NA,217,791,ME
Maine,1973,1028000,1258,22,2.140077821,80,NA,213,943,ME
Maine,1974,1047000,1440,30,2.8653295129,91,NA,292,1027,ME
Maine,1975,1059000,2324,30,2.8328611898,110,NA,386,1798,ME
Maine,1976,1070000,2354,29,2.7102803738,106,NA,406,1813,ME
Maine,1977,1085000,2438,26,2.3963133641,147,NA,420,1845,ME
Maine,1978,1091000,2266,30,2.7497708524,121,NA,359,1756,ME
Maine,1979,1097000,2221,31,2.8258887876,131,NA,349,1710,ME
Maine,1980,1123670,2173,32,2.8478111901,145,NA,346,1650,ME
Maine,1981,1132000,2214,36,3.1802120141,145,NA,368,1665,ME
Maine,1982,1133000,1847,24,2.1182700794,152,NA,345,1326,ME
Maine,1983,1146000,1829,24,2.0942408377,193,NA,311,1301,ME
Maine,1984,1156000,1832,20,1.7301038062,155,NA,305,1352,ME
Maine,1985,1164000,1950,28,2.4054982818,167,NA,284,1471,ME
Maine,1986,1174000,1726,23,1.9591141397,174,NA,328,1201,ME
Maine,1987,1187000,1806,30,2.5273799495,186,NA,304,1286,ME
Maine,1988,1206000,1898,37,3.0679933665,224,NA,311,1326,ME
Maine,1989,1222000,1676,39,3.1914893617,229,NA,293,1115,ME
Maine,1990,1227928,1759,30,2.4431399887,242,NA,308,1179,ME
Maine,1991,1235000,1631,15,1.2145748988,270,NA,280,1066,ME
Maine,1992,1235000,1616,21,1.7004048583,294,NA,288,1013,ME
Maine,1993,1239000,1558,20,1.614205004,329,NA,264,945,ME
Maine,1994,1240000,1611,28,2.2580645161,318,NA,278,987,ME
Maine,1995,1241000,1631,25,2.0145044319,265,NA,334,1007,ME
Maine,1996,1243000,1553,25,2.0112630732,260,NA,292,976,ME
Maine,1997,1242000,1500,25,2.0128824477,254,NA,257,964,ME
Maine,1998,1244000,1566,26,2.0900321543,225,NA,263,1052,ME
Maine,1999,1253040,1404,25,1.9951478005,239,NA,243,897,ME
Maine,2000,1274923,1397,15,1.1765416421,320,NA,247,815,ME
Maine,2001,1284470,1435,19,1.4792093237,326,NA,264,826,ME
Maine,2002,1294894,1396,14,1.0811695784,377,NA,270,735,ME
Maine,2003,1309205,1422,16,1.2221157114,354,NA,289,763,ME
Maine,2004,1314985,1364,18,1.3688369069,315,NA,289,742,ME
Maine,2005,1318220,1483,19,1.4413375613,326,NA,323,815,ME
Maine,2006,1321574,1533,23,1.7403490081,341,NA,383,786,ME
Maine,2007,1317207,1565,20,1.5183642358,392,NA,349,804,ME
Maine,2008,1316456,1572,31,2.3548071489,379,NA,333,829,ME
Maine,2009,1318301,1580,26,1.9722354758,375,NA,399,780,ME
Maine,2010,1327379,1621,24,1.8080744083,389,NA,412,796,ME
Maine,2011,1328544,1638,26,1.9570296505,394,NA,370,848,ME
Maine,2012,1328501,1626,26,1.9570929943,372,NA,420,808,ME
Maine,2013,1328702,1761,24,1.8062740931,366,495,335,907,ME
Maine,2014,1330089,1700,21,1.5788417166,360,485,304,890,ME
Maryland,1960,3100689,4691,168,5.418150611,224,NA,1158,3141,MD
Maryland,1961,3188000,4959,143,4.4855708908,262,NA,1330,3224,MD
Maryland,1962,3191000,4915,183,5.7348793482,279,NA,1340,3113,MD
Maryland,1963,3289000,5283,207,6.2937062937,308,NA,1721,3047,MD
Maryland,1964,3432000,7446,229,6.6724941725,346,NA,2041,4830,MD
Maryland,1965,3519000,10032,236,6.7064506962,489,NA,2919,6388,MD
Maryland,1966,3613000,11236,254,7.0301688348,554,NA,4470,5958,MD
Maryland,1967,3682000,17458,293,7.9576317219,720,NA,7809,8636,MD
Maryland,1968,3757000,23405,350,9.315943572,978,NA,10355,11722,MD
Maryland,1969,3765000,24295,350,9.2961487384,1125,NA,11086,11734,MD
Maryland,1970,3922399,24512,362,9.2290457957,936,NA,13280,9934,MD
Maryland,1971,4000000,24857,449,11.225,997,NA,13015,10396,MD
Maryland,1972,4056000,26412,509,12.5493096647,1053,NA,13144,11706,MD
Maryland,1973,4070000,26093,460,11.3022113022,1131,NA,12274,12228,MD
Maryland,1974,4094000,29439,481,11.7489008305,1219,NA,14765,12974,MD
Maryland,1975,4098000,29087,437,10.663738409,1289,NA,14107,13254,MD
Maryland,1976,4144000,26249,352,8.4942084942,1327,NA,12247,12323,MD
Maryland,1977,4139000,28716,333,8.0454215994,1439,NA,12088,14856,MD
Maryland,1978,4143000,30328,338,8.1583393676,1476,NA,12828,15686,MD
Maryland,1979,4149000,33007,406,9.7854904796,1636,NA,13740,17225,MD
Maryland,1980,4192211,35735,399,9.5176507099,1681,NA,16461,17194,MD
Maryland,1981,4261000,37800,421,9.8803097864,1654,NA,18085,17640,MD
Maryland,1982,4265000,36254,432,10.1289566237,1596,NA,15377,18849,MD
Maryland,1983,4304000,34736,367,8.5269516729,1412,NA,14950,18007,MD
Maryland,1984,4349000,34455,354,8.1398022534,1640,NA,13097,19364,MD
Maryland,1985,4392000,36655,348,7.9234972678,1700,NA,13272,21335,MD
Maryland,1986,4463000,37177,401,8.9849876765,1944,NA,13569,21263,MD
Maryland,1987,4535000,34820,436,9.6141124587,1795,NA,13164,19425,MD
Maryland,1988,4644000,37466,449,9.6683893196,1721,NA,13994,21302,MD
Maryland,1989,4694000,40152,544,11.5892628888,1783,NA,15589,22236,MD
Maryland,1990,4781468,43940,552,11.5445716671,2185,NA,17394,23809,MD
Maryland,1991,4860000,46469,569,11.70781893,2229,NA,19783,23888,MD
Maryland,1992,4908000,49085,596,12.1434392828,2278,NA,21054,25157,MD
Maryland,1993,4965000,49540,632,12.7291037261,2185,NA,21582,25141,MD
Maryland,1994,5006000,47457,579,11.5661206552,2035,NA,20147,24696,MD
Maryland,1995,5042000,49757,596,11.820706069,2130,NA,21334,25697,MD
Maryland,1996,5072000,47230,588,11.5930599369,1905,NA,19944,24793,MD
Maryland,1997,5094000,43127,502,9.8547310561,1814,NA,17157,23654,MD
Maryland,1998,5135000,40903,513,9.9902629017,1714,NA,15339,23337,MD
Maryland,1999,5171634,38447,465,8.9913555368,1551,NA,13636,22795,MD
Maryland,2000,5296486,41663,430,8.1185903257,1543,NA,13560,26130,MD
Maryland,2001,5386079,42088,446,8.2806063558,1449,NA,13525,26668,MD
Maryland,2002,5450525,42015,513,9.4119373822,1370,NA,13417,26715,MD
Maryland,2003,5512310,38778,525,9.5241377934,1358,NA,13302,23593,MD
Maryland,2004,5561332,38961,521,9.3682592588,1317,NA,12772,24351,MD
Maryland,2005,5589599,39369,552,9.8754848067,1266,NA,14378,23173,MD
Maryland,2006,5615727,38111,546,9.7226948532,1178,NA,14376,22011,MD
Maryland,2007,5618344,36063,554,9.8605567762,1179,NA,13258,21072,MD
Maryland,2008,5633597,35393,493,8.7510696985,1127,NA,13203,20570,MD
Maryland,2009,5699478,33625,440,7.7200052356,1156,NA,12007,20022,MD
Maryland,2010,5785681,31607,426,7.363005323,1228,NA,11054,18899,MD
Maryland,2011,5839572,28817,399,6.8326925329,1200,NA,10342,16876,MD
Maryland,2012,5884868,28086,373,6.3382900007,1237,NA,10173,16303,MD
Maryland,2013,5938737,28235,384,6.4660213106,1179,1679,10048,16124,MD
Maryland,2014,5976407,26661,365,6.1073484453,1144,1619,9544,15133,MD
Massachusetts,1960,5148578,2512,74,1.4372900634,249,NA,1052,1137,MA
Massachusetts,1961,5234000,2777,77,1.471150172,291,NA,1066,1343,MA
Massachusetts,1962,5161000,3207,95,1.840728541,256,NA,1331,1525,MA
Massachusetts,1963,5218000,3454,101,1.9356075125,236,NA,1409,1708,MA
Massachusetts,1964,5338000,4559,105,1.9670288498,320,NA,1636,2498,MA
Massachusetts,1965,5348000,5270,129,2.4121166791,290,NA,2139,2712,MA
Massachusetts,1966,5383000,6201,128,2.377856214,344,NA,2474,3255,MA
Massachusetts,1967,5421000,6919,154,2.8408042797,411,NA,2818,3536,MA
Massachusetts,1968,5437000,8916,188,3.457789222,518,NA,4039,4171,MA
Massachusetts,1969,5467000,10272,191,3.4936894092,592,NA,4955,4534,MA
Massachusetts,1970,5689170,11542,197,3.462719518,684,NA,5658,5003,MA
Massachusetts,1971,5758000,15317,220,3.8207711011,715,NA,8069,6313,MA
Massachusetts,1972,5787000,17086,215,3.7152237774,784,NA,8840,7247,MA
Massachusetts,1973,5818000,20475,256,4.4001375043,949,NA,10586,8684,MA
Massachusetts,1974,5800000,22545,256,4.4137931034,907,NA,12317,9065,MA
Massachusetts,1975,5828000,25793,242,4.1523678792,1121,NA,13229,11201,MA
Massachusetts,1976,5809000,23190,194,3.3396453779,1028,NA,10466,11502,MA
Massachusetts,1977,5782000,24593,178,3.0785195434,1203,NA,9822,13390,MA
Massachusetts,1978,5774000,26673,216,3.7409075165,1307,NA,9947,15203,MA
Massachusetts,1979,5769000,30650,212,3.6748136592,1428,NA,11724,17286,MA
Massachusetts,1980,5728288,34444,232,4.0500756945,1562,NA,13492,19158,MA
Massachusetts,1981,5770000,36273,210,3.6395147314,1580,NA,15633,18850,MA
Massachusetts,1982,5781000,33031,219,3.7882719253,1464,NA,12359,18989,MA
Massachusetts,1983,5767000,33264,203,3.5200277441,1495,NA,12023,19543,MA
Massachusetts,1984,5798000,30362,211,3.6391859262,1627,NA,10122,18402,MA
Massachusetts,1985,5822000,31334,202,3.4695980763,1734,NA,10974,18424,MA
Massachusetts,1986,5832000,32476,208,3.5665294925,1731,NA,11239,19298,MA
Massachusetts,1987,5855000,33060,173,2.9547395389,1868,NA,10379,20640,MA
Massachusetts,1988,5871000,36376,208,3.5428376767,1876,NA,10352,23940,MA
Massachusetts,1989,5913000,39912,254,4.2956198207,1881,NA,11980,25797,MA
Massachusetts,1990,6016425,44300,243,4.0389433925,2030,NA,13062,28965,MA
Massachusetts,1991,5996000,44138,249,4.1527685123,1926,NA,11669,30294,MA
Massachusetts,1992,5998000,46727,214,3.567855952,2166,NA,11059,33288,MA
Massachusetts,1993,6012000,48393,233,3.875582169,2006,NA,10563,35591,MA
Massachusetts,1994,6041000,42749,214,3.5424598576,1825,NA,10160,30550,MA
Massachusetts,1995,6074000,41739,217,3.572604544,1759,NA,9137,30626,MA
Massachusetts,1996,6092000,39122,157,2.5771503611,1767,NA,7778,29420,MA
Massachusetts,1997,6118000,39411,119,1.9450800915,1647,NA,6676,30969,MA
Massachusetts,1998,6147000,38192,124,2.0172441842,1687,NA,5938,30443,MA
Massachusetts,1999,6175169,34023,122,1.9756544315,1663,NA,5931,26307,MA
Massachusetts,2000,6349097,30230,125,1.9687839074,1696,NA,5815,22594,MA
Massachusetts,2001,6401164,30585,143,2.2339686969,1856,NA,6476,22110,MA
Massachusetts,2002,6421800,31137,173,2.6939487371,1777,NA,7169,22018,MA
Massachusetts,2003,6420357,30377,140,2.1805641026,1848,NA,8011,20378,MA
Massachusetts,2004,6407382,29489,171,2.6687967098,1794,NA,7484,20040,MA
Massachusetts,2005,6433367,29644,178,2.766824899,1751,NA,7837,19878,MA
Massachusetts,2006,6437193,32217,188,2.9205276275,1771,NA,8080,22178,MA
Massachusetts,2007,6449755,28487,187,2.899334936,1643,NA,7021,19636,MA
Massachusetts,2008,6497967,30137,166,2.5546451683,1751,NA,7077,21143,MA
Massachusetts,2009,6593587,30503,173,2.6237615428,1734,NA,7467,21129,MA
Massachusetts,2010,6555466,30737,214,3.2644513754,1784,NA,6897,21842,MA
Massachusetts,2011,6607003,28232,184,2.7849238149,1654,NA,6768,19626,MA
Massachusetts,2012,6645303,27047,121,1.8208349567,1650,NA,6555,18721,MA
Massachusetts,2013,6708874,27264,138,2.0569770725,1722,2303,6705,18118,MA
Massachusetts,2014,6745408,26399,132,1.9568868184,1629,2180,6036,18051,MA
Michigan,1960,7823194,17034,353,4.512223524,1135,NA,7330,8216,MI
Michigan,1961,7954000,16499,326,4.0985667589,1092,NA,6441,8640,MI
Michigan,1962,7991000,18106,275,3.441371543,1133,NA,7710,8988,MI
Michigan,1963,8116000,18478,283,3.486939379,1220,NA,8393,8582,MI
Michigan,1964,8098000,21153,284,3.507038775,1603,NA,9155,10111,MI
Michigan,1965,8218000,24459,378,4.5996592845,1970,NA,10853,11258,MI
Michigan,1966,8374000,27806,415,4.9558156198,2358,NA,12992,12041,MI
Michigan,1967,8584000,33390,560,6.5237651445,2282,NA,16188,14360,MI
Michigan,1968,8740000,37292,669,7.6544622426,2732,NA,18315,15576,MI
Michigan,1969,8766000,44048,770,8.783937942,2832,NA,23238,17208,MI
Michigan,1970,8875083,51090,831,9.3632927151,2402,NA,30758,17099,MI
Michigan,1971,8997000,51697,942,10.4701567189,2404,NA,29703,18648,MI
Michigan,1972,9082000,50425,999,10.9997797842,2657,NA,26276,20493,MI
Michigan,1973,9044000,52921,1096,12.1185316232,3173,NA,25569,23083,MI
Michigan,1974,9098000,59993,1186,13.035832051,3377,NA,30679,24751,MI
Michigan,1975,9157000,62792,1086,11.8597794037,3488,NA,32334,25884,MI
Michigan,1976,9104000,58814,1014,11.1379613357,3287,NA,30284,24229,MI
Michigan,1977,9129000,53381,853,9.3438492716,3555,NA,23905,25068,MI
Michigan,1978,9189000,53040,972,10.5778648384,3636,NA,20153,28279,MI
Michigan,1979,9208000,56558,834,9.0573414422,4100,NA,20218,31406,MI
Michigan,1980,9228128,59014,940,10.1862479584,4304,NA,22519,31251,MI
Michigan,1981,9201000,59058,861,9.3576785132,4366,NA,23688,30143,MI
Michigan,1982,9109000,59806,827,9.0789329235,4246,NA,24699,30034,MI
Michigan,1983,9069000,64993,910,10.0341823795,5085,NA,25873,33125,MI
Michigan,1984,9075000,68979,879,9.6859504132,5880,NA,27832,34388,MI
Michigan,1985,9088000,66714,1018,11.201584507,6140,NA,26572,32984,MI
Michigan,1986,9145000,73517,1032,11.2848551121,6167,NA,27550,38768,MI
Michigan,1987,9200000,71772,1124,12.2173913043,6184,NA,25442,39022,MI
Michigan,1988,9300000,68980,1009,10.8494623656,6462,NA,22424,39085,MI
Michigan,1989,9273000,65760,993,10.7085085733,6624,NA,20616,37527,MI
Michigan,1990,9295297,73468,971,10.4461428182,7209,NA,21752,43536,MI
Michigan,1991,9368000,75232,1009,10.7707087959,7372,NA,22790,44061,MI
Michigan,1992,9437000,72672,938,9.939599449,7550,NA,20902,43282,MI
Michigan,1993,9478000,75021,933,9.8438489133,6740,NA,22601,44747,MI
Michigan,1994,9496000,72751,927,9.7620050548,6720,NA,21733,43371,MI
Michigan,1995,9549000,65680,808,8.4616190177,5917,NA,17885,41070,MI
Michigan,1996,9594000,60951,722,7.5255367938,5466,NA,16907,37856,MI
Michigan,1997,9774000,57663,759,7.7655003069,5070,NA,14934,36900,MI
Michigan,1998,9817000,60947,721,7.344402567,4946,NA,15293,39987,MI
Michigan,1999,9863775,56709,695,7.0459839159,4849,NA,14103,37062,MI
Michigan,2000,9938444,55159,669,6.7314360276,5025,NA,13712,35753,MI
Michigan,2001,10006266,55424,672,6.7157918848,5264,NA,12937,36551,MI
Michigan,2002,10043221,54306,678,6.7508222711,5364,NA,11847,36417,MI
Michigan,2003,10082364,51550,612,6.0700050107,5470,NA,11254,34214,MI
Michigan,2004,10104206,49737,643,6.3636865678,5482,NA,11336,32276,MI
Michigan,2005,10100833,55936,629,6.2272091817,5199,NA,13348,36760,MI
Michigan,2006,10095643,56981,721,7.1416946895,5347,NA,14229,36684,MI
Michigan,2007,10071822,53765,661,6.5628641968,4592,NA,13365,35147,MI
Michigan,2008,10003422,51512,554,5.5381048605,4507,NA,13246,33205,MI
Michigan,2009,9969727,49825,623,6.2489173475,4524,NA,12427,32251,MI
Michigan,2010,9877143,48693,580,5.8721433921,4733,NA,11522,31858,MI
Michigan,2011,9876801,43731,617,6.2469619465,4344,NA,10263,28507,MI
Michigan,2012,9882519,44962,701,7.0933331876,4635,NA,10423,29203,MI
Michigan,2013,9898193,44757,625,6.3142838294,4506,6785,10093,27254,MI
Michigan,2014,9909877,42348,535,5.3986542921,4049,6273,8021,27519,MI
Minnesota,1960,3413864,1435,42,1.2302774803,81,NA,950,362,MN
Minnesota,1961,3470000,1505,34,0.9798270893,94,NA,951,426,MN
Minnesota,1962,3475000,1674,33,0.9496402878,124,NA,1028,489,MN
Minnesota,1963,3500000,1983,41,1.1714285714,91,NA,1186,665,MN
Minnesota,1964,3521000,2601,51,1.4484521443,157,NA,1285,1108,MN
Minnesota,1965,3554000,3074,50,1.4068655037,186,NA,1433,1405,MN
Minnesota,1966,3576000,3691,79,2.2091722595,261,NA,1765,1586,MN
Minnesota,1967,3582000,4727,58,1.6192071468,309,NA,2402,1958,MN
Minnesota,1968,3646000,5111,81,2.2216127263,398,NA,2959,1673,MN
Minnesota,1969,3700000,5253,69,1.8648648649,424,NA,3016,1744,MN
Minnesota,1970,3805069,5782,75,1.971054927,369,NA,3389,1949,MN
Minnesota,1971,3881000,5993,95,2.4478227261,468,NA,2987,2443,MN
Minnesota,1972,3896000,6798,95,2.4383983573,571,NA,3290,2842,MN
Minnesota,1973,3897000,6926,107,2.7457018219,579,NA,3455,2785,MN
Minnesota,1974,3917000,8119,118,3.0125095737,692,NA,4079,3230,MN
Minnesota,1975,3926000,8125,129,3.2857870606,730,NA,4069,3197,MN
Minnesota,1976,3965000,7492,92,2.3203026482,726,NA,3189,3485,MN
Minnesota,1977,3975000,7705,106,2.6666666667,774,NA,3413,3412,MN
Minnesota,1978,4008000,7601,81,2.0209580838,797,NA,3411,3312,MN
Minnesota,1979,4060000,8973,93,2.2906403941,871,NA,3754,4255,MN
Minnesota,1980,4061235,9250,106,2.6100434966,942,NA,4025,4177,MN
Minnesota,1981,4090000,9344,85,2.0782396088,1056,NA,4266,3937,MN
Minnesota,1982,4133000,9062,95,2.2985724655,938,NA,4188,3841,MN
Minnesota,1983,4144000,7909,69,1.6650579151,927,NA,3298,3615,MN
Minnesota,1984,4162000,8802,74,1.7779913503,1051,NA,2960,4717,MN
Minnesota,1985,4193000,10751,88,2.0987359886,1242,NA,3598,5823,MN
Minnesota,1986,4214000,11991,105,2.4916943522,1338,NA,4299,6249,MN
Minnesota,1987,4246000,12118,112,2.637776731,1439,NA,4354,6213,MN
Minnesota,1988,4306000,12490,124,2.8797027404,1337,NA,4079,6950,MN
Minnesota,1989,4353000,12549,111,2.549965541,1363,NA,4128,6947,MN
Minnesota,1990,4375099,13392,117,2.6742252004,1487,NA,4057,7731,MN
Minnesota,1991,4432000,14006,131,2.9557761733,1762,NA,4345,7768,MN
Minnesota,1992,4480000,15144,150,3.3482142857,1840,NA,4906,8248,MN
Minnesota,1993,4517000,15986,155,3.4314810715,2796,NA,5092,7943,MN
Minnesota,1994,4567000,16397,147,3.2187431574,2725,NA,5370,8155,MN
Minnesota,1995,4610000,16416,182,3.9479392625,2593,NA,5702,7939,MN
Minnesota,1996,4658000,15782,167,3.5852297123,2327,NA,5385,7903,MN
Minnesota,1997,4686000,15827,129,2.7528809219,2446,NA,5373,7879,MN
Minnesota,1998,4725000,14656,121,2.5608465608,2358,NA,4371,7806,MN
Minnesota,1999,4775508,13085,134,2.8059842011,2038,NA,3917,6996,MN
Minnesota,2000,4919479,13813,151,3.0694307263,2240,NA,3713,7709,MN
Minnesota,2001,4984535,13145,119,2.3873841793,2236,NA,3758,7032,MN
Minnesota,2002,5024791,13428,112,2.2289484279,2273,NA,3937,7106,MN
Minnesota,2003,5064172,13316,127,2.5078137156,2092,NA,3906,7191,MN
Minnesota,2004,5096546,13751,113,2.2171878759,2123,NA,4070,7445,MN
Minnesota,2005,5126739,15243,115,2.2431413029,2258,NA,4724,8146,MN
Minnesota,2006,5167101,16042,126,2.4385046857,1645,NA,5441,8830,MN
Minnesota,2007,5197621,15054,116,2.2317902748,1873,NA,4770,8295,MN
Minnesota,2008,5220393,13853,110,2.1071210539,1805,NA,4179,7759,MN
Minnesota,2009,5266214,12874,74,1.4051840658,1789,NA,3619,7392,MN
Minnesota,2010,5310658,12515,96,1.8076856013,1798,NA,3388,7233,MN
Minnesota,2011,5347299,12323,75,1.4025772638,2113,NA,3385,6750,MN
Minnesota,2012,5379646,12419,99,1.8402697873,1638,NA,3475,7207,MN
Minnesota,2013,5422060,12710,114,2.1025219197,1453,2014,3674,6908,MN
Minnesota,2014,5457173,12505,88,1.612556538,1452,2001,3687,6729,MN
Mississippi,1960,2178141,2236,218,10.008534801,112,NA,324,1582,MS
Mississippi,1961,2215000,2274,229,10.3386004515,129,NA,345,1571,MS
Mississippi,1962,2248000,2079,164,7.2953736655,96,NA,179,1640,MS
Mississippi,1963,2290000,1779,164,7.1615720524,98,NA,191,1326,MS
Mississippi,1964,2314000,4118,233,10.0691443388,217,NA,476,3192,MS
Mississippi,1965,2321000,3949,207,8.9185695821,160,NA,334,3248,MS
Mississippi,1966,2327000,3504,225,9.6691018479,185,NA,310,2784,MS
Mississippi,1967,2348000,2672,204,8.6882453152,130,NA,248,2090,MS
Mississippi,1968,2342000,3397,232,9.9060631939,179,NA,310,2676,MS
Mississippi,1969,2363000,3354,192,8.1252644943,215,NA,345,2602,MS
Mississippi,1970,2216912,3974,255,11.5024863414,198,NA,421,3100,MS
Mississippi,1971,2226000,6151,328,14.734950584,305,NA,799,4719,MS
Mississippi,1972,2263000,7076,348,15.377817057,395,NA,902,5431,MS
Mississippi,1973,2281000,7734,368,16.1332748794,389,NA,1068,5909,MS
Mississippi,1974,2324000,7782,299,12.8657487091,405,NA,1116,5962,MS
Mississippi,1975,2346000,7411,327,13.9386189258,386,NA,1280,5418,MS
Mississippi,1976,2354000,6954,294,12.4893797791,384,NA,1509,4767,MS
Mississippi,1977,2389000,6896,342,14.3156132273,468,NA,1569,4517,MS
Mississippi,1978,2404000,7721,302,12.5623960067,525,NA,1688,5206,MS
Mississippi,1979,2406000,7786,302,12.5519534497,523,NA,1702,5259,MS
Mississippi,1980,2511491,8588,365,14.5331996014,619,NA,2035,5569,MS
Mississippi,1981,2530000,7706,319,12.6086956522,658,NA,2059,4670,MS
Mississippi,1982,2551000,7515,358,14.0337122697,675,NA,1863,4619,MS
Mississippi,1983,2587000,7255,290,11.209895632,616,NA,1650,4699,MS
Mississippi,1984,2598000,7326,252,9.6997690531,715,NA,1572,4787,MS
Mississippi,1985,2613000,7079,276,10.5625717566,698,NA,1635,4470,MS
Mississippi,1986,2625000,7196,295,11.2380952381,678,NA,1697,4526,MS
Mississippi,1987,2625000,7081,269,10.2476190476,767,NA,1496,4549,MS
Mississippi,1988,2627000,8544,225,8.5649029311,951,NA,2028,5340,MS
Mississippi,1989,2621000,8156,253,9.6528042732,1017,NA,2053,4833,MS
Mississippi,1990,2573216,8758,313,12.1637670526,1134,NA,2217,5094,MS
Mississippi,1991,2592000,10085,332,12.8086419753,1199,NA,3015,5539,MS
Mississippi,1992,2614000,10763,320,12.2417750574,1166,NA,3254,6023,MS
Mississippi,1993,2643000,11467,357,13.5073779796,1125,NA,3683,6302,MS
Mississippi,1994,2669000,13177,409,15.32409142,1212,NA,4336,7220,MS
Mississippi,1995,2697000,13560,348,12.9032258065,1054,NA,3530,8628,MS
Mississippi,1996,2716000,13261,301,11.0824742268,981,NA,3646,8333,MS
Mississippi,1997,2731000,12808,358,13.1087513731,1065,NA,3741,7644,MS
Mississippi,1998,2752000,11302,315,11.4462209302,1026,NA,3394,6567,MS
Mississippi,1999,2768619,9671,213,7.6933662595,1156,NA,3091,5211,MS
Mississippi,2000,2844658,10267,255,8.9641707369,1019,NA,2703,6290,MS
Mississippi,2001,2859733,10006,282,9.8610604556,1147,NA,3294,5283,MS
Mississippi,2002,2866733,9858,264,9.2090892315,1127,NA,3356,5111,MS
Mississippi,2003,2882594,9336,267,9.2624906595,1079,NA,3016,4974,MS
Mississippi,2004,2900768,8568,227,7.825513795,1161,NA,2503,4677,MS
Mississippi,2005,2908496,8131,214,7.3577546608,1147,NA,2405,4365,MS
Mississippi,2006,2910540,9076,231,7.9366715455,1039,NA,3259,4547,MS
Mississippi,2007,2918785,8502,202,6.920687889,1033,NA,2896,4371,MS
Mississippi,2008,2938618,8942,236,8.0309859941,958,NA,3079,4669,MS
Mississippi,2009,2951996,8451,194,6.5718246231,991,NA,2969,4297,MS
Mississippi,2010,2970072,7999,204,6.8685203591,931,NA,2777,4087,MS
Mississippi,2011,2977457,8009,232,7.7918841481,863,NA,2496,4418,MS
Mississippi,2012,2986450,7769,213,7.1322138325,819,NA,2277,4460,MS
Mississippi,2013,2992206,8303,217,7.2521744826,726,1024,2413,4649,MS
Mississippi,2014,2994079,8338,258,8.6170070997,764,1058,2430,4592,MS
Missouri,1960,4319813,7468,189,4.375189389,627,NA,3913,2739,MO
Missouri,1961,4378000,7266,223,5.0936500685,578,NA,3637,2828,MO
Missouri,1962,4346000,8059,241,5.5453290382,548,NA,3474,3796,MO
Missouri,1963,4328000,8629,223,5.1524953789,592,NA,3788,4026,MO
Missouri,1964,4409000,9553,240,5.4434112044,661,NA,3955,4697,MO
Missouri,1965,4497000,10588,300,6.6711140761,812,NA,4195,5281,MO
Missouri,1966,4508000,11149,245,5.4347826087,793,NA,4769,5342,MO
Missouri,1967,4603000,12746,337,7.3213121877,785,NA,6005,5619,MO
