,State,CountyName,Housing Type,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
42,DC,District of Columbia,Data_5_bed,998614.0,1017967.8333333334,1070621.75,1184229.5,1233079.8333333333,1300242.5,1370545.5833333333,1446286.25,1553542.4166666667,1618541.8333333333,1642438.1666666667
43,TX,Harris County,Data_5_bed,288914.3333333333,280931.1666666667,285536.5833333333,308552.8333333333,334552.0833333333,355858.4166666667,356675.0833333333,356453.4166666667,362144.9166666667,365661.1666666667,374763.5
44,TX,Bexar County,Data_5_bed,195584.08333333334,189382.33333333334,191726.33333333334,197737.0,208645.08333333334,216661.33333333334,223779.75,234507.91666666666,239774.16666666666,247504.25,254612.25
45,TX,Fort Bend County,Data_5_bed,427559.1666666667,414467.3333333333,422673.5833333333,450311.5833333333,495449.1666666667,533070.75,534567.1666666666,534193.75,530120.1666666666,522861.9166666667,526914.0
46,NY,Bronx County,Data_5_bed,414842.75,391636.3333333333,385930.3333333333,401163.5833333333,420026.3333333333,445509.0833333333,481404.0,534721.9166666666,586916.75,653525.6666666666,710058.0833333334
47,NY,Bronx County,Data_5_bed,420160.3333333333,389832.3333333333,382691.25,358411.0,367849.9166666667,390002.5,425223.75,498562.75,549981.0,602343.5,662445.6666666666
48,IL,Cook County,Data_5_bed,1186975.75,1117096.4166666667,1052471.6666666667,1172154.0,1263236.0833333333,1378654.0,1441879.0833333333,1457406.4166666667,1458972.75,1449864.25,1444346.9166666667
49,GA,Gwinnett County,Data_5_bed,202996.83333333334,178134.75,181902.75,211158.83333333334,232822.25,242566.58333333334,252618.58333333334,269216.4166666667,291237.9166666667,305281.75,319136.6666666667
51,MO,Saint Charles County,Data_5_bed,223273.16666666666,212238.25,211596.58333333334,228448.33333333334,239075.91666666666,239896.75,251977.66666666666,263875.5833333333,274505.4166666667,285524.6666666667,303673.8333333333
52,NY,New York County,Data_5_bed,5175103.583333333,5668902.166666667,5635920.833333333,6578754.5,6507512.333333333,7173072.416666667,7989366.25,7538482.5,7463831.583333333,7539037.583333333,7242111.25
53,NC,Mecklenburg County,Data_5_bed,434075.0833333333,411710.4166666667,416942.5,442947.0833333333,470305.6666666667,482712.75,502466.0,525243.9166666666,542565.3333333334,552512.75,581385.0
54,IL,Cook County,Data_5_bed,586540.3333333334,559899.3333333334,565970.1666666666,613408.0,640919.25,678082.5,710009.5833333334,730800.0,749124.0,755628.4166666666,783034.4166666666
55,GA,Gwinnett County,Data_5_bed,231737.25,205780.66666666666,209088.25,241053.58333333334,260808.16666666666,269907.75,279709.8333333333,295401.5,315740.3333333333,327355.75,337141.5
56,NY,Kings County,Data_5_bed,930208.0,969906.4166666666,1008692.75,1043850.3333333334,1138148.5833333333,1282444.3333333333,1406358.6666666667,1568736.5833333333,1657082.5833333333,1665273.25,1641839.8333333333
57,NY,Kings County,Data_5_bed,423722.6666666667,414795.6666666667,404779.8333333333,413238.4166666667,458269.6666666667,481853.75,546206.9166666666,594627.0833333334,662395.6666666666,708660.5833333334,752895.9166666666
58,TX,Harris County,Data_5_bed,166244.16666666666,158172.41666666666,156232.58333333334,171132.83333333334,196401.5,214849.75,223434.66666666666,232635.75,240793.25,244223.41666666666,252222.33333333334
59,NY,New York County,Data_5_bed,722782.4166666666,660657.0,707454.5833333334,725585.1666666666,761286.5,793471.5833333334,824911.25,903405.75,916872.0,949265.6666666666,986008.3333333334
60,IL,Cook County,Data_5_bed,157337.5,147266.08333333334,131159.33333333334,127512.16666666667,130558.66666666667,142495.08333333334,165170.25,181332.25,193372.58333333334,205029.75,217835.25
61,NY,Kings County,Data_5_bed,1061694.4166666667,1033756.75,1040117.0833333334,1108061.6666666667,1186018.4166666667,1276773.4166666667,1411939.0,1502735.4166666667,1542663.5,1581223.5,1532299.8333333333
62,GA,Gwinnett County,Data_5_bed,295107.5,267715.6666666667,275539.0833333333,310533.25,333720.6666666667,340853.4166666667,355037.75,372554.5833333333,396125.1666666667,403827.5,421659.9166666667
63,NY,Kings County,Data_5_bed,561263.25,557032.8333333334,584277.1666666666,650751.0833333334,850843.4166666666,1039693.0833333334,1168232.9166666667,1231141.3333333333,1281087.25,1273187.4166666667,1269050.75
64,NJ,Hudson County,Data_5_bed,1283356.3333333333,1199044.3333333333,1278413.1666666667,1362419.8333333333,1543584.5833333333,1705818.0,1860403.8333333333,1978241.0833333333,2065571.1666666667,2045898.3333333333,2077179.9166666667
65,WA,King County,Data_5_bed,628553.4166666666,599435.4166666666,611595.3333333334,693484.25,759995.0833333334,815766.0833333334,901760.5833333334,1053958.25,1195300.9166666667,1159858.4166666667,1277991.8333333333
66,GA,Gwinnett County,Data_5_bed,354769.3333333333,332139.25,341860.5833333333,376355.1666666667,405705.9166666667,420834.8333333333,434238.25,452637.4166666667,471021.0,479592.0833333333,492172.5833333333
67,IL,Cook County,Data_5_bed,1668381.0,1611812.75,1702655.6666666667,1880272.0833333333,2054971.0833333333,2180340.9166666665,2275813.1666666665,2302551.3333333335,2292824.1666666665,2315295.4166666665,2230332.3333333335
68,TX,Travis County,Data_5_bed,643120.75,645460.1666666666,664422.6666666666,740524.25,853773.0,985108.4166666666,1064840.0,1111585.1666666667,1177474.9166666667,1212175.9166666667,1321436.4166666667
69,TX,Harris County,Data_5_bed,506829.0833333333,497612.25,504581.1666666667,567886.3333333334,646986.25,712886.75,732887.5833333334,720409.25,705332.4166666666,709440.1666666666,688495.5833333334
70,AZ,Maricopa County,Data_5_bed,284335.8333333333,262051.75,282508.75,339213.5833333333,366628.5833333333,380068.5,398225.25,414434.0,442663.5,466032.6666666667,511270.4166666667
71,TX,Harris County,Data_5_bed,290891.6666666667,282164.75,286467.4166666667,305901.3333333333,333112.0,351541.9166666667,352350.8333333333,351639.3333333333,355497.75,361067.0833333333,370548.75
72,TX,Dallas County,Data_5_bed,569295.0833333334,549148.6666666666,552036.9166666666,574293.75,607215.6666666666,663126.25,701686.0833333334,733505.3333333334,749035.9166666666,739841.8333333334,755998.3333333334
73,NY,New York County,Data_5_bed,5029020.5,6323984.833333333,6537247.583333333,6515349.5,7225103.25,8186697.5,8327057.083333333,7878231.166666667,7667092.083333333,8054782.083333333,7940357.75
74,TX,Hays County,Data_5_bed,259601.41666666666,253317.08333333334,252397.66666666666,259275.91666666666,275532.75,296498.25,306427.6666666667,318714.5833333333,331459.8333333333,328396.3333333333,348331.4166666667
75,MD,Baltimore County,Data_5_bed,271371.0833333333,254537.5,251563.25,258389.91666666666,264338.8333333333,262485.0,265611.5833333333,270325.9166666667,280940.5,281218.9166666667,287071.1666666667
76,FL,Miami-Dade County,Data_5_bed,1771237.3333333333,1829623.75,1983071.5,2334945.3333333335,2700959.1666666665,2944271.3333333335,3138810.25,3246797.5833333335,3250902.6666666665,3160932.0833333335,3039454.8333333335
77,VA,Virginia Beach City,Data_5_bed,344893.4166666667,326041.9166666667,327592.5833333333,335103.5833333333,338616.1666666667,343718.5833333333,345324.8333333333,355233.5833333333,362620.9166666667,367178.1666666667,380037.1666666667
78,FL,Orange County,Data_5_bed,312172.1666666667,295296.0833333333,306677.9166666667,356700.5,383872.25,391777.5833333333,415560.9166666667,433402.4166666667,453649.1666666667,475206.0833333333,493940.8333333333
79,TX,Cameron County,Data_5_bed,192620.5,188863.33333333334,193634.66666666666,188206.75,195691.08333333334,196736.66666666666,188947.0,188708.58333333334,191511.66666666666,203022.41666666666,202271.58333333334
80,NJ,Ocean County,Data_5_bed,432069.9166666667,414162.0833333333,382175.9166666667,389863.9166666667,416409.5,441570.5,481499.8333333333,520471.0833333333,542351.3333333334,539062.75,554963.3333333334
81,TX,Dallas County,Data_5_bed,305035.1666666667,299379.6666666667,305559.5833333333,327226.25,357330.5,384274.5,418903.8333333333,447337.6666666667,472308.0833333333,487361.0833333333,499849.5
82,NY,Kings County,Data_5_bed,728244.1666666666,711953.0833333334,705656.0,763281.3333333334,842410.0833333334,929320.5833333334,1008648.4166666666,1108837.1666666667,1176103.25,1209460.3333333333,1233939.3333333333
83,NC,Cabarrus County,Data_5_bed,294068.6666666667,278190.9166666667,274778.5833333333,283670.6666666667,303510.25,317245.3333333333,325874.5,346940.75,357139.0,368032.8333333333,386002.1666666667
84,NY,Kings County,Data_5_bed,478834.5833333333,457335.25,439745.4166666667,488081.5,538893.3333333334,576139.1666666666,645700.75,700905.6666666666,752247.25,776700.25,810781.6666666666
85,CA,Alameda County,Data_5_bed,467061.1666666667,443731.1666666667,487217.0,625910.0833333334,744687.75,876974.0833333334,1057575.5,1211913.5,1421080.0,1516382.25,1635897.0833333333
86,MA,Norfolk County,Data_5_bed,457425.3333333333,445539.6666666667,454255.8333333333,490539.8333333333,522377.3333333333,550885.0833333334,592398.75,621450.25,666103.6666666666,680578.5833333334,717136.5833333334
87,FL,Palm Beach County,Data_5_bed,326529.8333333333,305327.5,298824.4166666667,344533.5833333333,392739.8333333333,409888.1666666667,427420.9166666667,443861.8333333333,455533.5,456363.5,468914.8333333333
88,NY,Kings County,Data_5_bed,672661.5833333334,674811.25,681293.5,727541.6666666666,801678.0,879674.1666666666,946449.3333333334,1044636.8333333334,1123069.5,1132954.1666666667,1136017.9166666667
90,TX,Travis County,Data_5_bed,239017.16666666666,237032.0,243721.33333333334,268382.0,298833.8333333333,332412.25,366573.0833333333,386662.0,407099.4166666667,434272.9166666667,472362.25
91,CA,San Francisco County,Data_5_bed,1283876.4166666667,1240042.8333333333,1288714.75,1513799.0,1755457.75,1927071.9166666667,2080905.5833333333,2219856.25,2332864.3333333335,2402585.0,2419721.1666666665
92,VA,Virginia Beach City,Data_5_bed,313378.1666666667,297235.3333333333,294586.75,301785.5,307462.8333333333,313045.1666666667,317749.25,324358.0,331316.5833333333,337605.0,354531.5
93,FL,Broward County,Data_5_bed,276171.9166666667,254638.08333333334,262421.5833333333,289258.5,320754.8333333333,335052.25,349762.4166666667,378232.6666666667,398188.25,403171.8333333333,423884.4166666667
94,NY,Bronx County,Data_5_bed,407192.9166666667,382387.8333333333,361110.9166666667,368550.1666666667,377695.8333333333,396899.3333333333,447784.8333333333,496147.3333333333,556782.5,609497.4166666666,653516.1666666666
95,TX,Denton County,Data_5_bed,224362.66666666666,219371.41666666666,225498.33333333334,239880.5,260873.25,285282.5,309159.1666666667,328200.5833333333,342559.5,347457.5833333333,357614.1666666667
96,CA,Los Angeles County,Data_5_bed,890560.8333333334,899548.6666666666,996655.3333333334,1156995.1666666667,1252677.5,1423854.5,1668892.3333333333,1957204.6666666667,2329930.0833333335,2556275.1666666665,2829983.4166666665
97,CO,Douglas County,Data_5_bed,420941.25,408166.25,412222.6666666667,446142.0,472586.6666666667,501642.6666666667,535193.0833333334,558460.75,589363.9166666666,603833.5,620808.1666666666
98,FL,Miami-Dade County,Data_5_bed,2660862.25,2645190.4166666665,3062315.1666666665,3761030.4166666665,4359512.416666667,4885142.75,5370566.666666667,5582219.5,5848417.416666667,5894472.0,5871235.166666667
99,IL,Cook County,Data_5_bed,2489095.5,2251141.8333333335,2061740.4166666667,2200473.4166666665,2067867.1666666667,2012011.75,2135910.9166666665,2168221.9166666665,2360223.25,2247887.0,2204133.8333333335
100,CA,Sacramento County,Data_5_bed,506720.1666666667,480156.75,490101.0,590403.6666666666,639435.4166666666,648729.75,677582.6666666666,709610.0833333334,741735.0,758486.5833333334,798873.4166666666
101,MI,Washtenaw County,Data_5_bed,167835.25,159427.08333333334,162787.66666666666,176012.0,194920.66666666666,206589.91666666666,214804.08333333334,229809.08333333334,251459.58333333334,266478.4166666667,276438.9166666667
102,OH,Cuyahoga County,Data_5_bed,189285.0,181468.0,178129.16666666666,194688.83333333334,198910.75,216043.08333333334,235399.75,256148.83333333334,277683.5833333333,311122.75,334439.5
103,KS,Johnson County,Data_5_bed,307579.9166666667,296562.75,294972.1666666667,316449.5,324826.1666666667,339264.75,351086.5833333333,368693.25,385018.3333333333,392462.9166666667,409034.6666666667
104,NY,Kings County,Data_5_bed,928770.4166666666,910337.6666666666,1067153.0,1245703.9166666667,1465924.1666666667,1673205.75,1861032.5833333333,1879486.3333333333,1972674.9166666667,1943519.75,1954853.3333333333
105,OH,Lorain County,Data_5_bed,142402.0,133222.58333333334,125713.58333333333,123266.25,124653.91666666667,129010.41666666667,129707.41666666667,136671.0,140349.58333333334,148002.83333333334,157809.41666666666
106,AZ,Maricopa County,Data_5_bed,197607.58333333334,170404.25,185361.25,222167.75,238683.08333333334,253157.91666666666,274822.0833333333,293299.3333333333,316254.9166666667,333196.4166666667,371712.9166666667
107,NY,Queens County,Data_5_bed,578217.5833333334,605316.8333333334,585176.9166666666,616256.1666666666,680102.9166666666,771990.9166666666,849620.9166666666,954547.8333333334,1023248.3333333334,1040667.9166666666,1036630.1666666666
108,NY,Bronx County,Data_5_bed,430742.1666666667,407404.6666666667,389510.0,391720.0,419373.75,436630.8333333333,473943.6666666667,533477.0,627386.8333333334,667254.5,708643.3333333334
109,CA,Los Angeles County,Data_5_bed,378919.5833333333,361506.6666666667,360285.1666666667,417636.4166666667,453918.5,483221.25,519776.75,563572.4166666666,614342.75,654036.4166666666,692770.4166666666
110,NJ,Hudson County,Data_5_bed,852836.1666666666,766353.8333333334,802647.0833333334,920795.5833333334,1087040.0,1184578.9166666667,1349606.5833333333,1487447.0833333333,1597789.9166666667,1617123.25,1599284.5
111,CA,Los Angeles County,Data_5_bed,378535.75,358013.75,360120.0,411581.0833333333,446030.3333333333,472589.75,507117.6666666667,546448.4166666666,589781.0833333334,599309.3333333334,639568.0
112,CA,Los Angeles County,Data_5_bed,315813.3333333333,296365.3333333333,304108.0833333333,355624.0833333333,399073.5,425389.25,460110.75,505195.6666666667,560399.0833333334,585463.8333333334,626318.8333333334
113,AZ,Pima County,Data_5_bed,177360.5,157642.5,152668.66666666666,168148.66666666666,178885.16666666666,180750.83333333334,186453.33333333334,201476.91666666666,218418.33333333334,232865.41666666666,254701.5
114,CA,Orange County,Data_5_bed,585761.6666666666,546231.4166666666,537879.9166666666,618834.9166666666,649183.75,674685.9166666666,711591.5833333334,751964.5833333334,797177.5833333334,812099.8333333334,857165.6666666666
115,AZ,Maricopa County,Data_5_bed,254470.16666666666,229467.33333333334,254955.16666666666,305199.9166666667,323294.1666666667,333407.4166666667,348661.3333333333,363773.0,385019.75,405952.5,441604.5
116,NY,Kings County,Data_5_bed,634208.3333333334,637230.5833333334,625810.5833333334,633774.0,662437.8333333334,690387.3333333334,717037.6666666666,758357.5833333334,825162.3333333334,853303.0,888877.0833333334
117,GA,Henry County,Data_5_bed,200384.66666666666,183759.08333333334,175000.91666666666,197588.5,225703.58333333334,234826.33333333334,243253.83333333334,255310.16666666666,269220.0833333333,282208.6666666667,302815.5
118,TN,Sumner County,Data_5_bed,292940.5833333333,288713.0833333333,286777.1666666667,297189.0,317158.5833333333,317049.6666666667,348141.6666666667,375017.0,402813.5,432269.25,442406.4166666667
119,NY,Queens County,Data_5_bed,700986.25,738065.6666666666,737653.0833333334,777001.75,857615.9166666666,942006.1666666666,1044183.1666666666,1128561.5833333333,1221725.6666666667,1257822.5833333333,1224987.9166666667
120,NY,Kings County,Data_5_bed,1257256.1666666667,1203165.0,1328734.5833333333,1577480.6666666667,1902904.6666666667,2232361.6666666665,2407968.5833333335,2514026.3333333335,2632211.0,2623994.6666666665,2538403.0
121,TX,Williamson County,Data_5_bed,358371.5,350414.5833333333,366376.6666666667,396792.3333333333,425475.8333333333,453200.0,466332.5,476562.5833333333,490889.75,502153.0,524414.0
122,NY,Richmond County,Data_5_bed,525607.25,511876.8333333333,498115.5833333333,496219.4166666667,533476.75,559693.25,612727.0,688678.1666666666,769108.8333333334,771912.0,762782.9166666666
123,PA,Philadelphia County,Data_5_bed,304113.5,273935.1666666667,268654.75,272199.1666666667,300613.6666666667,314207.25,339822.75,362870.4166666667,406587.25,449095.4166666667,473687.9166666667
124,TX,El Paso County,Data_5_bed,208625.75,206439.0,201564.5,200862.0,201119.75,198986.0,200270.33333333334,204189.91666666666,204764.0,216047.0,223887.16666666666
125,CA,San Bernardino County,Data_5_bed,631154.75,631316.9166666666,614739.3333333334,717855.9166666666,837263.1666666666,854729.75,876223.1666666666,911298.9166666666,944964.4166666666,943139.5,987773.6666666666
126,NY,Kings County,Data_5_bed,1773168.3333333333,1808522.0,1918674.6666666667,2087059.5,2367695.8333333335,2693134.4166666665,2835933.5833333335,2898559.1666666665,2992269.5833333335,2990369.8333333335,2891326.75
127,NY,Bronx County,Data_5_bed,535589.25,510342.8333333333,502956.1666666667,433553.25,431626.5,456389.1666666667,503065.9166666667,553558.5833333334,627750.0833333334,655085.8333333334,709045.5833333334
128,IL,Cook County,Data_5_bed,146535.08333333334,127541.33333333333,112851.5,105032.0,102120.5,107140.83333333333,125217.33333333333,134127.16666666666,145441.75,149223.75,161118.25
129,NM,Bernalillo County,Data_5_bed,279904.9166666667,262470.8333333333,262451.5,267515.8333333333,272776.25,270856.0833333333,279646.0,286720.6666666667,292509.75,303251.0833333333,327981.9166666667
130,FL,Duval County,Data_5_bed,321730.6666666667,288311.5833333333,287102.6666666667,301210.0833333333,320946.0,338278.25,356893.0833333333,369519.75,391672.6666666667,403759.0,417544.6666666667
131,OH,Franklin County,Data_5_bed,255073.58333333334,243661.16666666666,237355.25,246352.33333333334,258987.16666666666,273379.9166666667,289119.75,309852.0833333333,325134.5,338435.9166666667,355088.75
132,CA,Napa County,Data_5_bed,889224.25,841432.3333333334,844211.3333333334,986508.4166666666,1091929.0833333333,1134143.3333333333,1195745.0,1233651.75,1312421.5833333333,1372021.4166666667,1457764.9166666667
133,CA,Los Angeles County,Data_5_bed,555636.6666666666,543192.0,582503.6666666666,688056.1666666666,772981.0833333334,902893.5833333334,1002696.25,1113867.4166666667,1240396.9166666667,1251515.8333333333,1321256.8333333333
134,TX,Tarrant County,Data_5_bed,249137.83333333334,244129.08333333334,242741.33333333334,257611.0,275783.4166666667,296153.9166666667,320109.9166666667,339762.5,357052.25,367513.5833333333,376842.75
135,TX,Fort Bend County,Data_5_bed,355798.8333333333,340814.9166666667,344266.0833333333,358829.75,390495.3333333333,420294.3333333333,426167.3333333333,426171.1666666667,424259.4166666667,417844.8333333333,424147.0833333333
136,CA,San Diego County,Data_5_bed,465239.0833333333,442775.3333333333,440611.8333333333,514576.9166666667,568624.3333333334,595395.25,632295.0,666347.0,699108.9166666666,700812.0,749376.9166666666
137,NC,Wake County,Data_5_bed,375851.8333333333,357042.5833333333,348845.0,359822.25,371681.4166666667,385719.6666666667,396418.9166666667,406714.0833333333,416020.6666666667,424331.1666666667,435117.3333333333
138,GA,Forsyth County,Data_5_bed,328453.5833333333,313179.6666666667,321390.1666666667,342452.6666666667,368165.0,387439.8333333333,396785.3333333333,411761.1666666667,424503.1666666667,430244.75,444315.3333333333
139,OR,Multnomah County,Data_5_bed,504580.75,481467.5,489547.75,549972.9166666666,594065.5,631644.75,691440.5833333334,726006.6666666666,741048.5833333334,747366.0,768813.0833333334
140,CA,Fresno County,Data_5_bed,253919.58333333334,237057.91666666666,242688.25,274022.5833333333,302317.25,308523.3333333333,322999.5,340150.75,361451.1666666667,372337.6666666667,391003.5
141,CT,Hartford County,Data_5_bed,210421.25,210661.91666666666,212121.83333333334,223035.41666666666,241833.41666666666,231274.58333333334,237514.58333333334,250336.25,252602.16666666666,253980.83333333334,263171.0833333333
142,PA,Lancaster County,Data_5_bed,213293.08333333334,204556.66666666666,201594.83333333334,202396.91666666666,211415.33333333334,210800.16666666666,217837.16666666666,226749.33333333334,244618.5,256538.41666666666,271816.6666666667
143,TX,Johnson County,Data_5_bed,241736.66666666666,234616.41666666666,230765.25,240425.08333333334,261495.83333333334,273495.5,295021.0833333333,315474.9166666667,331579.3333333333,340341.9166666667,353597.0
144,FL,Lee County,Data_5_bed,423908.9166666667,397511.5833333333,405188.25,453455.0,488861.5833333333,528703.75,534938.9166666666,530653.5833333334,536197.0,533590.0833333334,544777.6666666666
145,OH,Franklin County,Data_5_bed,229586.25,219940.5,216616.75,226096.25,236740.66666666666,249087.08333333334,265991.6666666667,282812.5,302695.6666666667,314228.0833333333,333769.25
146,TX,Denton County,Data_5_bed,408792.3333333333,398758.0833333333,408551.5833333333,425056.25,450431.0,478426.3333333333,506772.0833333333,525236.8333333334,531108.5,534251.0,544223.6666666666
147,NV,Clark County,Data_5_bed,160934.75,141858.83333333334,143313.5,179285.41666666666,208285.25,226213.58333333334,243399.25,264245.0,308886.9166666667,326361.8333333333,342713.3333333333
148,AZ,Maricopa County,Data_5_bed,283677.5833333333,260914.75,289827.8333333333,337836.8333333333,350021.9166666667,360491.1666666667,375199.9166666667,387953.5,406624.4166666667,421047.0833333333,452318.9166666667
149,TX,Hidalgo County,Data_5_bed,192969.91666666666,184939.25,187695.08333333334,192163.08333333334,204531.58333333334,211911.66666666666,212411.91666666666,219951.25,225134.25,230052.33333333334,237385.83333333334
150,TX,Bexar County,Data_5_bed,215868.08333333334,209646.41666666666,210604.25,218839.5,229990.33333333334,245880.33333333334,258636.0,267990.9166666667,279754.25,288313.5833333333,294085.5
151,CA,Solano County,Data_5_bed,340814.5833333333,322520.25,314986.0833333333,389476.25,452286.1666666667,472653.6666666667,495386.6666666667,521212.5833333333,558084.25,562030.1666666666,580777.1666666666
152,NM,Bernalillo County,Data_5_bed,468821.1666666667,455409.0833333333,446986.25,454945.6666666667,469281.8333333333,465424.9166666667,477782.6666666667,484519.9166666667,492821.6666666667,507702.75,544355.3333333334
153,NY,Tompkins County,Data_5_bed,324120.25,316947.6666666667,315577.5833333333,330692.9166666667,351859.3333333333,357733.5,357174.0833333333,370302.5,380941.0833333333,374397.8333333333,389111.8333333333
154,FL,Broward County,Data_5_bed,389789.4166666667,378780.5833333333,388172.8333333333,426938.8333333333,470854.9166666667,486690.6666666667,512215.5,531491.0,555122.0,574286.1666666666,595709.0
155,WA,Snohomish County,Data_5_bed,442426.0833333333,404028.0,406467.5,467185.4166666667,503667.0833333333,533250.1666666666,580118.5833333334,659236.5,743821.0,750423.5833333334,800756.6666666666
156,MI,Wayne County,Data_5_bed,111137.41666666667,96216.66666666667,91662.33333333333,95030.83333333333,114675.58333333333,121884.5,130242.16666666667,137600.33333333334,151114.16666666666,160225.75,173167.0
157,TX,Brazos County,Data_5_bed,321124.1666666667,316631.1666666667,317388.3333333333,327667.1666666667,347451.0833333333,373309.75,395595.75,416861.5833333333,436222.1666666667,447910.4166666667,461581.6666666667
158,GA,Fulton County,Data_5_bed,273348.5833333333,240987.08333333334,229772.91666666666,250561.91666666666,279494.0833333333,310909.0833333333,340221.0,365256.3333333333,403278.8333333333,428882.4166666667,457507.4166666667
159,OH,Lake County,Data_5_bed,243247.83333333334,237572.25,237433.91666666666,247200.0,248377.33333333334,249698.25,263315.4166666667,272070.4166666667,276423.8333333333,289514.6666666667,298179.75
160,AZ,Yuma County,Data_5_bed,142723.41666666666,129069.41666666667,133179.75,141851.33333333334,151226.25,154625.58333333334,159818.66666666666,167941.91666666666,176832.75,183853.83333333334,198187.75
161,CA,Sacramento County,Data_5_bed,407782.8333333333,387163.0833333333,383783.25,458157.4166666667,521462.0833333333,566646.25,596086.6666666666,624133.0,650774.0833333334,664835.6666666666,708337.1666666666
162,OH,Licking County,Data_5_bed,203284.0,198976.5,183165.91666666666,187663.33333333334,219712.25,231727.91666666666,222781.58333333334,213715.16666666666,239616.66666666666,251126.75,262666.0
163,NY,Queens County,Data_5_bed,492344.5,493475.3333333333,504931.3333333333,534072.0,605915.4166666666,712338.0833333334,798137.0,878564.5,944309.9166666666,958154.0,958166.3333333334
164,FL,Hillsborough County,Data_5_bed,312046.0833333333,299805.5833333333,302592.6666666667,328859.6666666667,344715.3333333333,355750.5,370507.5,384754.3333333333,394268.9166666667,404367.3333333333,417973.0833333333
165,CA,Orange County,Data_5_bed,1011886.5,963493.8333333334,959613.6666666666,1103110.8333333333,1179929.0833333333,1221638.5,1258963.8333333333,1282543.5833333333,1320904.5833333333,1320470.75,1343014.0833333333
166,OH,Medina County,Data_5_bed,287893.4166666667,278219.4166666667,289130.5,298961.75,307575.8333333333,309587.1666666667,319827.6666666667,329926.9166666667,346068.5,354921.0,372488.6666666667
167,MA,Middlesex County,Data_5_bed,357694.75,353727.75,358049.0,394233.5,428445.25,457302.0833333333,498092.1666666667,550891.5,592350.0833333334,597789.6666666666,632899.0833333334
168,PA,Westmoreland County,Data_5_bed,331726.5,330208.6666666667,329014.3333333333,331268.9166666667,337880.8333333333,337341.5,351032.4166666667,351317.0,358262.9166666667,367705.0833333333,388945.9166666667
169,CO,Arapahoe County,Data_5_bed,231138.5,218406.16666666666,228993.5,255148.41666666666,272130.8333333333,306442.3333333333,341809.8333333333,371806.3333333333,398242.25,412700.5833333333,430925.9166666667
170,CA,Los Angeles County,Data_5_bed,968671.1666666666,931409.25,960259.0833333334,1134850.4166666667,1247071.75,1427813.6666666667,1704707.1666666667,1980071.8333333333,2238343.3333333335,2308096.5,2447291.0833333335
171,MD,Montgomery County,Data_5_bed,414597.5,411114.0833333333,404394.8333333333,434175.5,451005.4166666667,448147.1666666667,448242.0833333333,466896.6666666667,482452.3333333333,487313.5,505335.9166666667
172,IN,Tippecanoe County,Data_5_bed,299565.5,289943.6666666667,289352.0,300264.5,315713.9166666667,322562.5,336047.0,350580.5,363176.0833333333,373410.0,393483.4166666667
173,MO,Greene County,Data_5_bed,170351.91666666666,169897.66666666666,164978.5,169207.75,177931.66666666666,178233.5,181691.08333333334,188682.0,199206.75,211797.41666666666,226459.83333333334
175,OH,Butler County,Data_5_bed,298585.4166666667,285603.75,279464.0833333333,288963.3333333333,311140.0,317567.8333333333,329798.9166666667,340294.4166666667,355044.1666666667,367929.25,385094.25
176,GA,Cherokee County,Data_5_bed,327465.25,311483.1666666667,316955.3333333333,343700.0,364410.5,367070.4166666667,402449.4166666667,412118.3333333333,434747.25,449016.0,464177.0833333333
177,CA,San Bernardino County,Data_5_bed,324185.0833333333,314851.0,312323.4166666667,372646.0,440159.25,450209.25,464073.75,487525.25,521093.9166666667,529899.6666666666,556410.0
178,WA,Franklin County,Data_5_bed,184312.5,194882.75,198711.41666666666,210334.33333333334,224510.5,241078.83333333334,258258.33333333334,280478.5833333333,308531.6666666667,334567.75,362955.5833333333
179,NY,Bronx County,Data_5_bed,511975.3333333333,449411.0,405875.0833333333,417877.4166666667,433361.5833333333,432818.1666666667,475595.8333333333,529007.1666666666,615690.0,661048.5,699036.8333333334
180,NY,Queens County,Data_5_bed,558724.5,580446.5,575540.0,622001.9166666666,676742.8333333334,775856.75,864243.0,950517.6666666666,1007446.8333333334,1040742.1666666666,1030623.5
181,MO,Boone County,Data_5_bed,336476.75,333331.5,337777.5833333333,339365.6666666667,347266.25,353339.4166666667,360648.75,371570.9166666667,372421.9166666667,379012.1666666667,396644.9166666667
182,NC,Mecklenburg County,Data_5_bed,332435.1666666667,319183.3333333333,323557.0833333333,340458.75,356621.8333333333,368712.9166666667,383456.1666666667,400080.0833333333,414575.8333333333,423364.9166666667,443817.4166666667
184,IN,Lake County,Data_5_bed,281766.4166666667,285116.1666666667,285536.25,290504.4166666667,302240.25,307775.75,317091.6666666667,329772.4166666667,343763.0833333333,357569.9166666667,374772.75
185,CA,Sacramento County,Data_5_bed,180885.58333333334,179045.75,177780.75,220129.25,257828.58333333334,286243.0833333333,319722.75,350006.4166666667,374004.25,386846.25,419537.5833333333
186,CA,San Bernardino County,Data_5_bed,188358.91666666666,181415.25,182675.58333333334,220014.25,266569.5833333333,284411.1666666667,301757.5,324044.5833333333,350119.25,356300.0,378608.1666666667
187,NC,Wake County,Data_5_bed,193824.91666666666,179538.83333333334,172397.75,181303.16666666666,187575.83333333334,199741.66666666666,209620.83333333334,223784.66666666666,235860.5,248035.58333333334,262894.8333333333
