,State,CountyName,Housing Type,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
155,GA,Fulton County,Data_condo,156828.08333333334,140099.08333333334,128731.5,142334.16666666666,164633.66666666666,183035.91666666666,201507.91666666666,224248.08333333334,245404.33333333334,260079.16666666666,268962.5
156,OH,Lake County,Data_condo,109546.91666666667,99023.58333333333,93161.0,93546.33333333333,93535.08333333333,93872.16666666667,99281.58333333333,102457.91666666667,106620.5,114258.0,119794.83333333333
157,AZ,Yuma County,Data_condo,114838.08333333333,94662.91666666667,86565.25,92839.08333333333,100660.33333333333,102298.75,103412.08333333333,111875.0,118411.0,125667.33333333333,137309.91666666666
158,CA,Sacramento County,Data_condo,140321.41666666666,118783.41666666667,107817.5,136631.5,154868.66666666666,164559.58333333334,180697.08333333334,206858.5,230687.66666666666,241437.33333333334,257989.5
159,OH,Licking County,Data_condo,110932.25,108937.0,99706.91666666667,102188.25,122060.0,124336.25,118490.16666666667,113067.91666666667,125692.75,136665.0,144053.75
160,NY,Queens County,Data_condo,268270.0,259681.75,261597.08333333334,266284.6666666667,285495.6666666667,307506.8333333333,333184.5,369453.9166666667,420671.1666666667,425046.1666666667,448762.25
161,FL,Hillsborough County,Data_condo,69790.91666666667,62819.75,67130.83333333333,78984.91666666667,83326.33333333333,84112.16666666667,91263.25,103813.16666666667,114627.5,119448.16666666667,125964.41666666667
162,CA,Orange County,Data_condo,349173.5833333333,314615.9166666667,307789.8333333333,379212.5,414058.75,427718.75,452172.9166666667,478451.9166666667,506781.0,504472.0833333333,518306.75
163,OH,Medina County,Data_condo,126567.83333333333,119809.0,118268.08333333333,115073.75,115197.91666666667,117637.66666666667,122054.16666666667,127492.0,136651.41666666666,141962.41666666666,152390.08333333334
164,MA,Middlesex County,Data_condo,229131.75,216587.58333333334,214522.0,226189.91666666666,243649.58333333334,263287.5,284354.5,314029.1666666667,349430.25,360666.6666666667,373882.5833333333
165,PA,Westmoreland County,Data_condo,193765.33333333334,189561.08333333334,189242.66666666666,196151.33333333334,201918.5,208814.66666666666,213069.75,211710.91666666666,220998.16666666666,226764.08333333334,240228.66666666666
166,CO,Arapahoe County,Data_condo,103559.25,92236.33333333333,92796.75,118462.91666666667,134410.58333333334,157480.41666666666,181574.5,205819.16666666666,229259.16666666666,238757.75,247901.75
167,CA,Los Angeles County,Data_condo,460640.5,427029.4166666667,427983.8333333333,508230.0833333333,557202.0833333334,600329.5,667461.75,725567.5,792635.9166666666,797242.6666666666,832144.6666666666
168,MD,Montgomery County,Data_condo,170473.91666666666,153967.58333333334,149534.0,159565.58333333334,169180.0,173929.0,179902.75,186707.91666666666,192335.91666666666,200251.41666666666,209503.5
169,IN,Tippecanoe County,Data_condo,118015.5,109239.58333333333,108187.58333333333,113794.5,116691.33333333333,118773.91666666667,123502.16666666667,130703.75,140398.33333333334,147692.33333333334,160212.41666666666
170,MO,Greene County,Data_condo,105158.25,101236.58333333333,99349.5,102641.08333333333,105792.75,104410.0,110575.41666666667,116544.33333333333,122082.83333333333,128162.83333333333,140229.41666666666
172,OH,Butler County,Data_condo,85773.41666666667,79726.08333333333,71606.5,73243.16666666667,77402.33333333333,76698.75,80097.33333333333,87249.58333333333,96817.25,107466.66666666667,119084.66666666667
173,GA,Cherokee County,Data_condo,159339.58333333334,139785.41666666666,138067.83333333334,153993.66666666666,171491.58333333334,180617.33333333334,198013.75,211651.66666666666,232068.5,249001.33333333334,264251.1666666667
174,CA,San Bernardino County,Data_condo,215794.75,214539.0,215829.5,250897.25,291229.75,296125.6666666667,309838.9166666667,329365.6666666667,353502.3333333333,364858.6666666667,383061.6666666667
175,WA,Franklin County,Data_condo,110104.58333333333,127165.0,126438.08333333333,132389.75,139642.25,149567.5,162822.16666666666,177734.66666666666,199290.83333333334,222182.83333333334,238212.08333333334
176,NY,Bronx County,Data_condo,183161.8,176017.75,160577.08333333334,153010.83333333334,141203.91666666666,145667.41666666666,158479.33333333334,169202.91666666666,182057.41666666666,197451.41666666666,193223.16666666666
177,NY,Queens County,Data_condo,244051.91666666666,244980.83333333334,244357.08333333334,254875.16666666666,274958.25,295760.9166666667,328822.8333333333,356173.4166666667,382979.0833333333,374976.5833333333,360046.5
178,MO,Boone County,Data_condo,131142.0,125878.16666666667,128087.75,129336.83333333333,130802.58333333333,135521.91666666666,137515.0,143077.91666666666,145375.08333333334,148128.75,151060.25
179,NC,Mecklenburg County,Data_condo,279759.5833333333,262893.9166666667,253083.75,266308.5,279669.1666666667,288645.4166666667,305722.25,326629.4166666667,348723.8333333333,364758.1666666667,382805.6666666667
181,IN,Lake County,Data_condo,129529.66666666667,126033.16666666667,125658.0,124913.58333333333,122729.75,124004.66666666667,128942.66666666667,133069.5,142153.25,152540.25,160310.83333333334
182,CA,Sacramento County,Data_condo,84812.41666666667,80498.58333333333,73607.41666666667,79052.66666666667,81614.08333333333,83623.91666666667,92557.33333333333,111419.08333333333,137883.91666666666,154453.58333333334,170163.0
183,CA,San Bernardino County,Data_condo,110412.66666666667,108224.5,106920.58333333333,121823.08333333333,147509.0,159678.66666666666,175137.0,191931.66666666666,207582.25,218770.41666666666,232594.41666666666
184,NC,Wake County,Data_condo,72088.33333333333,68600.66666666667,64114.416666666664,68464.66666666667,74417.5,77768.33333333333,81192.75,91114.33333333333,104730.75,118555.08333333333,124634.5
185,FL,Lee County,Data_condo,155802.5,153167.25,158733.33333333334,170699.0,184212.5,205519.5,223812.66666666666,226963.41666666666,228917.66666666666,228421.33333333334,231521.75
186,NM,Bernalillo County,Data_condo,136160.16666666666,124979.5,120321.66666666667,124540.83333333333,125476.41666666667,123053.33333333333,128872.58333333333,134378.25,139954.83333333334,148568.75,161788.16666666666
187,NC,Guilford County,Data_condo,92200.83333333333,88419.41666666667,84899.5,84038.0,83342.75,83632.5,84405.08333333333,87204.16666666667,92872.75,97815.25,108530.33333333333
188,TX,Collin County,Data_condo,150610.58333333334,147810.5,154448.08333333334,167445.41666666666,186648.41666666666,210525.41666666666,239280.41666666666,261471.66666666666,271703.8333333333,272255.6666666667,278762.75
189,WA,King County,Data_condo,268481.6666666667,237101.08333333334,227249.41666666666,260515.33333333334,274221.5,306864.0833333333,361883.75,427738.5833333333,488387.5,459913.4166666667,459331.0
191,NV,Clark County,Data_condo,63173.5,54491.833333333336,51655.583333333336,66967.41666666667,75409.16666666667,78402.16666666667,82685.66666666667,91777.41666666667,115774.91666666667,128798.25,133680.66666666666
193,CA,Orange County,Data_condo,226818.16666666666,211217.33333333334,206848.83333333334,253809.08333333334,283855.5,300703.8333333333,327829.9166666667,351429.3333333333,376431.4166666667,382474.25,399421.6666666667
194,NJ,Ocean County,Data_condo,225477.5,207294.91666666666,194250.83333333334,188350.91666666666,195860.08333333334,192034.25,195909.33333333334,196352.41666666666,202309.41666666666,205277.91666666666,211681.16666666666
196,CA,San Diego County,Data_condo,230981.33333333334,217670.83333333334,212481.91666666666,257329.33333333334,290455.25,303337.3333333333,323511.25,353889.25,387725.8333333333,396429.4166666667,417315.3333333333
197,NY,New York County,Data_condo,978869.6666666666,1045723.0833333334,1057490.25,1101796.0833333333,1222797.25,1337128.9166666667,1331553.3333333333,1353117.3333333333,1341355.4166666667,1284993.75,1259552.8333333333
198,IL,Cook County,Data_condo,160020.25,130847.16666666667,115751.25,122737.16666666667,138384.08333333334,156282.5,170299.58333333334,183160.66666666666,191074.58333333334,197398.08333333334,207182.91666666666
199,DC,District of Columbia,Data_condo,301069.6666666667,313521.0,303198.0,335382.5,351004.25,345465.3333333333,355027.5833333333,375280.5833333333,381751.9166666667,392221.8333333333,404856.5833333333
200,OH,Fairfield County,Data_condo,162361.33333333334,156134.0,147470.33333333334,148601.83333333334,153802.08333333334,163686.08333333334,166262.83333333334,175403.0,186679.83333333334,197438.08333333334,207398.75
201,TX,Tarrant County,Data_condo,129602.66666666667,127181.0,126362.66666666667,130574.41666666667,135438.66666666666,139325.08333333334,154280.16666666666,171364.16666666666,187121.08333333334,198995.25,203999.5
202,CA,Riverside County,Data_condo,138358.58333333334,136141.83333333334,135533.41666666666,163260.41666666666,184501.75,207299.33333333334,220705.75,242702.66666666666,267204.3333333333,280903.5,296099.5833333333
203,CA,San Diego County,Data_condo,165978.41666666666,163135.0,165881.75,197806.75,237341.33333333334,257633.41666666666,280889.9166666667,309405.3333333333,340620.4166666667,350028.0,374422.5
204,SC,York County,Data_condo,78584.41666666667,73799.25,73375.83333333333,74160.66666666667,75672.16666666667,77771.33333333333,82150.16666666667,89320.08333333333,97692.0,114190.08333333333,134502.58333333334
205,FL,Duval County,Data_condo,87053.08333333333,69018.08333333333,61944.333333333336,62721.583333333336,64816.916666666664,76481.58333333333,90117.25,104586.58333333333,115633.0,130052.41666666667,142151.41666666666
206,VA,Prince William County,Data_condo,246237.66666666666,241645.83333333334,248982.41666666666,266087.0833333333,273945.0833333333,273310.8333333333,276022.1666666667,286446.4166666667,294138.25,301119.5,317446.5
207,NC,Cumberland County,Data_condo,84233.75,81238.0,75937.33333333333,69323.25,66467.0,60543.5,56786.583333333336,58147.416666666664,58489.333333333336,61988.166666666664,66525.08333333333
208,FL,Duval County,Data_condo,95927.41666666667,79140.16666666667,79168.66666666667,91041.25,98952.08333333333,102705.83333333333,108921.0,119177.25,130113.08333333333,135501.75,142450.75
209,NY,Kings County,Data_condo,318749.5,312233.75,315518.0,356966.0833333333,416527.3333333333,436279.0833333333,462740.8333333333,496864.25,511092.0833333333,516797.4166666667,514491.6666666667
210,VA,Chesapeake City,Data_condo,205089.83333333334,188125.5,179531.33333333334,178942.83333333334,179730.41666666666,183756.83333333334,185811.0,191369.16666666666,193576.16666666666,201187.5,206057.0
211,KY,Madison County,Data_condo,150740.66666666666,147106.16666666666,148558.75,149903.5,152097.83333333334,151441.66666666666,155432.75,160640.16666666666,170729.16666666666,181517.58333333334,198251.16666666666
212,MD,Washington County,Data_condo,140618.58333333334,119997.41666666667,113064.83333333333,116405.66666666667,122727.58333333333,125857.58333333333,126066.5,128826.41666666667,133819.58333333334,132931.41666666666,137484.41666666666
213,CA,San Diego County,Data_condo,451129.5833333333,414810.25,423136.75,499504.5833333333,529808.5833333334,539506.9166666666,569507.25,600854.25,623002.8333333334,610337.3333333334,619272.6666666666
214,CA,Los Angeles County,Data_condo,496433.8333333333,449264.5,445411.0833333333,547244.4166666666,603843.25,637078.1666666666,677698.75,724581.0,775191.8333333334,782040.1666666666,820389.6666666666
215,FL,Lake County,Data_condo,120895.22222222222,105495.41666666667,98780.5,101737.58333333333,110190.58333333333,122953.5,127861.08333333333,137010.25,151917.91666666666,164680.66666666666,188805.41666666666
217,TN,Maury County,Data_condo,141181.5,132791.41666666666,129660.91666666667,137352.66666666666,141353.33333333334,147459.66666666666,159545.91666666666,174467.41666666666,191728.91666666666,204507.33333333334,218901.66666666666
218,TX,Harris County,Data_condo,110477.0,101029.58333333333,99550.16666666667,109018.75,120845.58333333333,131490.5,137314.16666666666,138251.0,145239.58333333334,153438.75,161410.75
219,NJ,Hudson County,Data_condo,221727.91666666666,200489.75,189587.66666666666,181092.16666666666,189809.0,196841.41666666666,201038.08333333334,206683.91666666666,228078.08333333334,240252.66666666666,249774.91666666666
220,GA,Forsyth County,Data_condo,247774.91666666666,225534.83333333334,226320.41666666666,244943.16666666666,268463.25,288319.9166666667,300410.5,312661.9166666667,334656.5,347478.3333333333,357897.75
221,IL,Cook County,Data_condo,155785.66666666666,128271.75,109189.66666666667,112383.83333333333,122986.75,133754.41666666666,143057.75,153102.41666666666,159785.66666666666,164109.91666666666,167879.16666666666
222,FL,Broward County,Data_condo,129208.66666666667,126962.5,136376.41666666666,161677.66666666666,181211.16666666666,188414.58333333334,194258.58333333334,197991.41666666666,199327.0,198902.08333333334,199943.58333333334
223,CA,Alameda County,Data_condo,285346.5833333333,254048.16666666666,251651.08333333334,333765.75,406157.9166666667,460249.8333333333,517822.0,547291.0833333334,620872.4166666666,602610.5,594273.0
224,NV,Clark County,Data_condo,99875.08333333333,87830.25,86190.08333333333,111718.5,128057.41666666667,134726.66666666666,142402.25,155370.0,185468.5,195390.41666666666,201137.83333333334
225,OK,Tulsa County,Data_condo,62627.833333333336,59098.916666666664,60455.583333333336,62389.416666666664,63874.0,65303.083333333336,67056.16666666667,65882.66666666667,71105.83333333333,73788.33333333333,81807.66666666667
227,CO,Weld County,Data_condo,177818.41666666666,169019.41666666666,173126.58333333334,186169.66666666666,202462.58333333334,223632.25,246731.41666666666,277032.25,308517.0,328410.8333333333,342047.4166666667
228,OH,Franklin County,Data_condo,104356.33333333333,98303.0,89212.33333333333,91148.16666666667,93410.83333333333,99914.66666666667,105572.25,116472.33333333333,128975.08333333333,139792.58333333334,151451.0
229,CA,Riverside County,Data_condo,183604.75,185921.33333333334,196442.08333333334,236198.41666666666,274751.75,282462.0833333333,299647.6666666667,321122.3333333333,344269.5,355377.5,370999.5
230,OH,Franklin County,Data_condo,125596.75,119195.08333333333,107730.0,111587.83333333333,120150.08333333333,128340.66666666667,136195.75,149164.58333333334,161795.08333333334,172275.16666666666,185748.58333333334
231,NV,Clark County,Data_condo,72877.16666666667,64026.083333333336,64378.166666666664,85205.91666666667,97176.75,100419.75,104792.08333333333,116432.91666666667,143859.0,153991.83333333334,156312.0
232,GA,Cobb County,Data_condo,122562.0,101643.66666666667,94832.58333333333,102080.83333333333,119743.41666666667,130320.0,140941.08333333334,154740.16666666666,171774.58333333334,181985.16666666666,191245.41666666666
233,DC,District of Columbia,Data_condo,396862.4166666667,407575.25,429219.3333333333,473757.0,483758.0,506387.4166666667,524520.0833333334,541457.4166666666,549283.4166666666,554867.0833333334,567940.6666666666
234,NC,Pitt County,Data_condo,73185.08333333333,70963.16666666667,69074.83333333333,66287.5,66083.0,65479.666666666664,65187.75,68267.16666666667,71789.08333333333,77282.66666666667,83448.5
235,CA,Los Angeles County,Data_condo,257853.0,248791.66666666666,235645.91666666666,256310.66666666666,289095.3333333333,326047.5,344701.0833333333,365147.5,398637.25,410163.5,436439.9166666667
